1,1000,100,-1.1781,0,-1.1781,5
1,1000,100,-1.1781,0,-0.7854,5
1,1000,100,-1.1781,0,-0.3927,5
1,1000,100,-1.1781,0,0,5
1,1000,100,-1.1781,0,0.3927,5
1,1000,100,-1.1781,0,0.7854,5
1,1000,100,-0.7854,0,-1.5708,5
1,1000,100,-0.7854,0,-1.1781,5
1,1000,100,-0.7854,0,-0.7854,5
1,1000,100,-0.7854,0,-0.3927,5
1,1000,100,-0.7854,0,0,5
1,1000,100,-0.7854,0,0.3927,5
1,1000,100,-0.7854,0,0.7854,5
1,1000,100,-0.3927,0,-1.5708,5
1,1000,100,-0.3927,0,-1.1781,5
1,1000,100,-0.3927,0,-0.7854,5
1,1000,100,-0.3927,0,-0.3927,5
1,1000,100,-0.3927,0,0,5
1,1000,100,-0.3927,0,0.3927,5
1,1000,100,-0.3927,0,0.7854,5
1,1000,100,0,0,-1.5708,5
1,1000,100,0,0,-1.1781,5
1,1000,100,0,0,-0.7854,5
1,1000,100,0,0,-0.3927,5
1,1000,100,0,0,0,5
1,1000,100,0,0,0.3927,5
1,1000,100,0,0,0.7854,5
1,1000,100,0.3927,0,-1.5708,5
1,1000,100,0.3927,0,-1.1781,5
1,1000,100,0.3927,0,-0.7854,5
1,1000,100,0.3927,0,-0.3927,5
1,1000,100,0.3927,0,0,5
1,1000,100,0.3927,0,0.3927,5
1,1000,100,0.3927,0,0.7854,5
1,1000,100,0.7854,0,-1.5708,5
1,1000,100,0.7854,0,-1.1781,5
1,1000,100,0.7854,0,-0.7854,5
1,1000,100,0.7854,0,-0.3927,5
1,1000,100,0.7854,0,0,5
1,1000,100,0.7854,0,0.3927,5
1,1000,100,0.7854,0,0.7854,5
1,1000,100,-1.5708,50,-1.5708,5
1,1000,100,-1.5708,50,-1.1781,5
1,1000,100,-1.5708,50,-0.7854,5
1,1000,100,-1.5708,50,-0.3927,5
1,1000,100,-1.5708,50,0,5
1,1000,100,-1.5708,50,0.3927,5
1,1000,100,-1.5708,50,0.7854,5
1,1000,100,-1.1781,50,-1.5708,5
1,1000,100,-1.1781,50,-1.1781,5
1,1000,100,-1.1781,50,-0.7854,5
1,1000,100,-1.1781,50,-0.3927,5
1,1000,100,-1.1781,50,0,5
1,1000,100,-1.1781,50,0.3927,5
1,1000,100,-1.1781,50,0.7854,5
1,1000,100,-0.7854,50,-1.5708,5
1,1000,100,-0.7854,50,-1.1781,5
1,1000,100,-0.7854,50,-0.7854,5
1,1000,100,-0.7854,50,-0.3927,5
1,1000,100,-0.7854,50,0,5
1,1000,100,-0.7854,50,0.3927,5
1,1000,100,-0.7854,50,0.7854,5
1,1000,100,-0.3927,50,-1.5708,5
1,1000,100,-0.3927,50,-1.1781,5
1,1000,100,-0.3927,50,-0.7854,5
1,1000,100,-0.3927,50,-0.3927,5
1,1000,100,-0.3927,50,0,5
1,1000,100,-0.3927,50,0.3927,5
1,1000,100,-0.3927,50,0.7854,5
1,1000,100,0,50,-1.5708,5
1,1000,100,0,50,-1.1781,5
1,1000,100,0,50,-0.7854,5
1,1000,100,0,50,-0.3927,5
1,1000,100,0,50,0,5
1,1000,100,0,50,0.3927,5
1,1000,100,0,50,0.7854,5
1,1000,100,0.3927,50,-1.5708,5
1,1000,100,0.3927,50,-1.1781,5
1,1000,100,0.3927,50,-0.7854,5
1,1000,100,0.3927,50,-0.3927,5
1,1000,100,0.3927,50,0,5
1,1000,100,0.3927,50,0.3927,5
1,1000,100,0.3927,50,0.7854,5
1,1000,100,0.7854,50,-1.5708,5
1,1000,100,0.7854,50,-1.1781,5
1,1000,100,0.7854,50,-0.7854,5
1,1000,100,0.7854,50,-0.3927,5
1,1000,100,0.7854,50,0,5
1,1000,100,0.7854,50,0.3927,5
1,1000,100,0.7854,50,0.7854,5
1,1000,100,-1.5708,100,-1.5708,5
1,1000,100,-1.5708,100,-1.1781,5
1,1000,100,-1.5708,100,-0.7854,5
1,1000,100,-1.5708,100,-0.3927,5
1,1000,100,-1.5708,100,0,5
1,1000,100,-1.5708,100,0.3927,5
1,1000,100,-1.5708,100,0.7854,5
1,1000,100,-1.1781,100,-1.5708,5
1,1000,100,-1.1781,100,-1.1781,5
1,1000,100,-1.1781,100,-0.7854,5
