0.089,0.0048,-0.0074,0.0000,0.0000,
0.092,0.0065,-0.0080,0.0000,0.0000,
0.095,0.0074,-0.0084,0.0000,0.0000,
0.097,0.0065,-0.0068,0.0000,0.0000,
0.100,0.0071,-0.0077,0.0000,0.0000,
0.103,0.0145,-0.0080,0.0000,0.0000,
0.106,0.0242,-0.0103,0.0000,0.0000,
0.109,0.0564,-0.0074,0.0000,0.0000,
0.111,0.1479,-0.0080,0.0000,0.0000,
0.114,0.3068,-0.0080,0.0000,0.0000,
0.117,0.5434,-0.0100,0.0000,0.0000,
0.120,0.9781,-0.0077,0.0000,0.0000,
0.122,1.6050,-0.0051,0.0000,0.0000,
0.125,2.2947,0.0029,0.0000,0.0000,
0.128,3.0997,0.0048,0.0000,0.0000,
0.174,0.0171,-0.0135,0.0000,0.0000,
0.177,0.0161,-0.0042,0.0000,0.0000,
0.180,0.0123,-0.0064,0.0000,0.0000,
0.183,0.0058,-0.0132,0.0000,0.0000,
0.186,0.0116,-0.0039,0.0000,0.0000,
0.188,0.0090,-0.0071,0.0000,0.0000,
0.191,0.0045,-0.0129,0.0000,0.0000,
0.193,0.0077,-0.0064,0.0000,0.0000,
0.196,0.0071,-0.0055,0.0000,0.0000,
0.198,0.0023,-0.0109,0.0000,0.0000,
0.201,0.0042,-0.0093,0.0000,0.0000,
0.204,0.0065,-0.0055,0.0000,0.0000,
0.208,0.0026,-0.0103,0.0000,0.0000,
0.211,0.0042,-0.0068,0.0000,0.0000,
0.214,0.0052,-0.0071,0.0000,0.0000,
0.217,0.0019,-0.0100,0.0000,0.0000,
0.220,0.0039,-0.0077,0.0000,0.0000,
0.223,0.0042,-0.0090,0.0000,0.0000,
0.226,0.0032,-0.0113,0.0000,0.0000,
0.229,0.0055,-0.0068,0.0000,0.0000,
0.232,0.0013,-0.0097,0.0000,0.0000,
0.235,0.0045,-0.0097,0.0000,0.0000,
0.239,0.0039,-0.0080,0.0000,0.0000,
0.243,0.0048,-0.0087,0.0000,0.0000,
0.247,0.0045,-0.0074,0.0000,0.0000,
0.251,0.0042,-0.0097,0.0000,0.0000,
0.255,0.0048,-0.0068,0.0000,0.0000,
0.259,0.0016,-0.0097,0.0000,0.0000,
0.264,0.0042,-0.0068,0.0000,0.0000,
0.268,0.0026,-0.0090,0.0000,0.0000,
0.272,0.0032,-0.0071,0.0000,0.0000,
0.276,0.0023,-0.0090,0.0000,0.0000,
0.280,0.0026,-0.0077,0.0000,0.0000,
0.284,0.0013,-0.0077,0.0000,0.0000,
0.287,0.0029,-0.0074,0.0000,0.0000,
0.291,0.0039,-0.0077,0.0000,0.0000,
0.295,0.0007,-0.0084,0.0000,0.0000,
