0.131,2.7861,0.0032,0.0000,0.0000,
0.134,4.2570,0.0139,0.0000,0.0000,
0.137,4.9902,0.0142,0.0000,0.0000,
0.139,5.5994,0.0197,0.0000,0.0000,
0.142,5.8781,0.0232,0.0000,0.0000,
0.145,5.8014,0.0203,0.0000,0.0000,
0.147,5.1933,0.0239,0.0000,0.0000,
0.150,3.8999,0.0155,0.0000,0.0000,
0.152,3.0781,-0.0180,0.0000,0.0000,
0.155,2.3378,0.0097,0.0000,0.0000,
0.158,1.7168,0.0129,0.0000,0.0000,
0.160,1.1728,-0.0171,0.0000,0.0000,
0.163,0.6932,-0.0090,0.0000,0.0000,
0.166,0.3855,0.0023,0.0000,0.0000,
0.168,0.1921,-0.0113,0.0000,0.0000,
0.171,0.0812,-0.0177,0.0000,0.0000,
0.173,0.0361,-0.0032,0.0000,0.0000,
0.176,0.0213,-0.0032,0.0000,0.0000,
0.179,0.0058,-0.0174,0.0000,0.0000,
0.182,0.0119,-0.0026,0.0000,0.0000,
0.184,0.0119,-0.0042,0.0000,0.0000,
0.188,0.0013,-0.0158,0.0000,0.0000,
0.191,0.0113,-0.0003,0.0000,0.0000,
0.194,0.0065,-0.0097,0.0000,0.0000,
0.196,0.0032,-0.0122,0.0000,0.0000,
0.199,0.0071,-0.0042,0.0000,0.0000,
0.202,0.0048,-0.0080,0.0000,0.0000,
0.205,0.0023,-0.0116,0.0000,0.0000,
0.209,0.0058,-0.0045,0.0000,0.0000,
0.212,0.0036,-0.0113,0.0000,0.0000,
0.215,0.0016,-0.0103,0.0000,0.0000,
0.217,0.0065,-0.0048,0.0000,0.0000,
0.220,0.0032,-0.0087,0.0000,0.0000,
0.222,0.0000,-0.0122,0.0000,0.0000,
0.225,0.0055,-0.0064,0.0000,0.0000,
0.228,0.0039,-0.0084,0.0000,0.0000,
0.230,0.0007,-0.0116,0.0000,0.0000,
0.233,0.0052,-0.0061,0.0000,0.0000,
0.236,0.0029,-0.0090,0.0000,0.0000,
0.239,0.0016,-0.0109,0.0000,0.0000,
0.242,0.0036,-0.0061,0.0000,0.0000,
0.245,0.0026,-0.0080,0.0000,0.0000,
0.248,0.0032,-0.0093,0.0000,0.0000,
0.251,0.0036,-0.0064,0.0000,0.0000,
0.255,0.0032,-0.0084,0.0000,0.0000,
0.258,0.0029,-0.0074,0.0000,0.0000,
0.261,0.0042,-0.0074,0.0000,0.0000,
0.263,0.0023,-0.0084,0.0000,0.0000,
0.266,0.0013,-0.0071,0.0000,0.0000,
0.269,0.0029,-0.0080,0.0000,0.0000,
0.271,0.0019,-0.0087,0.0000,0.0000,
0.274,0.0023,-0.0084,0.0000,0.0000,
0.276,0.0013,-0.0084,0.0000,0.0000,
0.279,0.0016,-0.0093,0.0000,0.0000,
0.282,0.0023,-0.0100,0.0000,0.0000,
0.284,0.0023,-0.0077,0.0000,0.0000,
0.287,0.0019,-0.0074,0.0000,0.0000,
0.289,0.0026,-0.0093,0.0000,0.0000,
0.292,0.0010,-0.0087,0.0000,0.0000,
0.294,0.0032,-0.0080,0.0000,0.0000,
0.297,0.0036,-0.0093,0.0000,0.0000,
0.300,0.0023,-0.0074,0.0000,0.0000,
0.303,0.0032,-0.0068,0.0000,0.0000,
0.305,0.0026,-0.0116,0.0000,0.0000,
0.308,0.0032,-0.0077,0.0000,0.0000,
0.310,0.0023,-0.0068,0.0000,0.0000,
0.313,0.0016,-0.0080,0.0000,0.0000,
0.316,0.0013,-0.0087,0.0000,0.0000,
0.318,0.0013,-0.0084,0.0000,0.0000,
0.321,-0.0019,-0.0087,0.0000,0.0000,
0.323,0.0016,-0.0090,0.0000,0.0000,
0.326,0.0016,-0.0084,0.0000,0.0000,
0.329,0.0016,-0.0087,0.0000,0.0000,
0.331,0.0026,-0.0093,0.0000,0.0000,
0.334,0.0013,-0.0077,0.0000,0.0000,
0.337,0.0013,-0.0074,0.0000,0.0000,
0.339,0.0032,-0.0087,0.0000,0.0000,
0.342,0.0023,-0.0097,0.0000,0.0000,
0.344,0.0045,-0.0055,0.0000,0.0000,
0.347,0.0029,-0.0074,0.0000,0.0000,
0.350,0.0026,-0.0093,0.0000,0.0000,
0.353,0.0052,-0.0084,0.0000,0.0000,
0.356,0.0023,-0.0084,0.0000,0.0000,
0.359,0.0036,-0.0074,0.0000,0.0000,
0.361,0.0026,-0.0074,0.0000,0.0000,
0.364,0.0026,-0.0080,0.0000,0.0000,
0.367,0.0023,-0.0080,0.0000,0.0000,
0.369,0.0019,-0.0077,0.0000,0.0000,
0.372,0.0000,-0.0077,0.0000,0.0000,
0.374,0.0019,-0.0068,0.0000,0.0000,
0.377,0.0042,-0.0093,0.0000,0.0000,
0.379,0.0029,-0.0084,0.0000,0.0000,
0.382,0.0026,-0.0071,0.0000,0.0000,
0.384,0.0026,-0.0084,0.0000,0.0000,
0.387,0.0023,-0.0084,0.0000,0.0000,
0.389,0.0016,-0.0077,0.0000,0.0000,
0.392,0.0019,-0.0074,0.0000,0.0000,
0.395,0.0032,-0.0087,0.0000,0.0000,
0.397,0.0016,-0.0080,0.0000,0.0000,
0.400,0.0016,-0.0100,0.0000,0.0000,
0.403,0.0023,-0.0084,0.0000,0.0000,
0.406,0.0013,-0.0090,0.0000,0.0000,
0.408,0.0016,-0.0093,0.0000,0.0000,
0.412,0.0026,-0.0080,0.0000,0.0000,
0.414,0.0010,-0.0084,0.0000,0.0000,
0.417,0.0010,-0.0090,0.0000,0.0000,
0.419,0.0013,-0.0077,0.0000,0.0000,
0.422,0.0016,-0.0090,0.0000,0.0000,
0.424,0.0000,-0.0087,0.0000,0.0000,
0.427,0.0013,-0.0087,0.0000,0.0000,
0.430,0.0032,-0.0087,0.0000,0.0000,
0.433,0.0026,-0.0087,0.0000,0.0000,
0.435,0.0026,-0.0093,0.0000,0.0000,
0.438,0.0016,-0.0087,0.0000,0.0000,
0.441,0.0019,-0.0084,0.0000,0.0000,
0.444,0.0026,-0.0074,0.0000,0.0000,
0.446,0.0036,-0.0097,0.0000,0.0000,
0.449,0.0019,-0.0074,0.0000,0.0000,
0.451,0.0023,-0.0090,0.0000,0.0000,
0.454,0.0023,-0.0080,0.0000,0.0000,
0.457,0.0029,-0.0074,0.0000,0.0000,
0.460,0.0029,-0.0093,0.0000,0.0000,
0.463,0.0026,-0.0077,0.0000,0.0000,
0.465,0.0029,-0.0087,0.0000,0.0000,
0.468,0.0019,-0.0087,0.0000,0.0000,
0.471,0.0003,-0.0084,0.0000,0.0000,
0.473,0.0029,-0.0074,0.0000,0.0000,
0.476,0.0029,-0.0080,0.0000,0.0000,
0.479,0.0026,-0.0084,0.0000,0.0000,
0.481,0.0029,-0.0080,0.0000,0.0000,
0.483,0.0032,-0.0077,0.0000,0.0000,
0.486,0.0029,-0.0074,0.0000,0.0000,
0.489,0.0023,-0.0080,0.0000,0.0000,
0.491,0.0019,-0.0084,0.0000,0.0000,
0.494,0.0026,-0.0084,0.0000,0.0000,
0.497,0.0019,-0.0090,0.0000,0.0000,
0.499,0.0029,-0.0087,0.0000,0.0000,
0.502,0.0013,-0.0077,0.0000,0.0000,
0.505,0.0000,-0.0087,0.0000,0.0000,
0.508,0.0023,-0.0077,0.0000,0.0000,
0.511,0.0026,-0.0084,0.0000,0.0000,
0.514,0.0032,-0.0077,0.0000,0.0000,
0.516,0.0019,-0.0087,0.0000,0.0000,
0.519,0.0016,-0.0080,0.0000,0.0000,
0.522,0.0019,-0.0093,0.0000,0.0000,
0.524,0.0016,-0.0077,0.0000,0.0000,
0.527,0.0032,-0.0087,0.0000,0.0000,
0.530,0.0032,-0.0080,0.0000,0.0000,
0.532,0.0023,-0.0080,0.0000,0.0000,
0.535,0.0023,-0.0080,0.0000,0.0000,
0.538,0.0019,-0.0087,0.0000,0.0000,
0.540,0.0023,-0.0093,0.0000,0.0000,
0.543,0.0029,-0.0084,0.0000,0.0000,
0.546,0.0026,-0.0080,0.0000,0.0000,
0.549,0.0026,-0.0084,0.0000,0.0000,
0.552,0.0029,-0.0084,0.0000,0.0000,
0.554,0.0016,-0.0077,0.0000,0.0000,
0.558,0.0026,-0.0084,0.0000,0.0000,
