Load Cell1,Load Cell2,Muscle Length 1, Muscle Length2
0.294138,0.350488,1.000000,1.000000
0.292738,0.355901,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.295539,0.355901,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.287135,0.351841,1.000000,1.000000
0.292738,0.357254,1.000000,1.000000
0.292738,0.351841,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.296940,0.349135,1.000000,1.000000
0.294138,0.355901,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.294138,0.345075,1.000000,1.000000
0.292738,0.351841,1.000000,1.000000
0.294138,0.357254,1.000000,1.000000
0.292738,0.355901,1.000000,1.000000
0.287135,0.353195,1.000000,1.000000
0.292738,0.347782,1.000000,1.000000
0.294138,0.353195,1.000000,1.000000
0.281532,0.351841,1.000000,1.000000
0.292738,0.351841,1.000000,1.000000
0.292738,0.353195,1.000000,1.000000
0.291337,0.349135,1.000000,1.000000
0.296940,0.349135,1.000000,1.000000
0.292738,0.347782,1.000000,1.000000
0.295539,0.353195,1.000000,1.000000
0.295539,0.347782,1.000000,1.000000
0.292738,0.349135,1.000000,1.000000
0.292738,0.353195,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.292738,0.353195,1.000000,1.000000
0.291337,0.353195,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.295539,0.351841,1.000000,1.000000
0.295539,0.353195,1.000000,1.000000
0.294138,0.354548,1.000000,1.000000
0.292738,0.349135,1.000000,1.000000
0.291337,0.351841,1.000000,1.000000
0.292738,0.345075,1.000000,1.000000
0.294138,0.345075,1.000000,1.000000
0.295539,0.350488,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.289936,0.353195,1.000000,1.000000
0.295539,0.347782,1.000000,1.000000
0.299741,0.353195,1.000000,1.000000
0.294138,0.349135,1.000000,1.000000
0.291337,0.349135,1.000000,1.000000
0.288536,0.351841,1.000000,1.000000
0.291337,0.351841,1.000000,1.000000
0.291337,0.349135,1.000000,1.000000
0.294138,0.357254,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.295539,0.350488,1.000000,1.000000
0.291337,0.357254,1.000000,1.000000
0.299741,0.353195,1.000000,1.000000
0.301142,0.347782,1.000000,1.000000
0.292738,0.353195,1.000000,1.000000
0.294138,0.353195,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.292738,0.354548,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.291337,0.351841,1.000000,1.000000
0.291337,0.351841,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.295539,0.350488,1.000000,1.000000
0.296940,0.346428,1.000000,1.000000
0.294138,0.353195,1.000000,1.000000
0.295539,0.353195,1.000000,1.000000
0.295539,0.347782,1.000000,1.000000
0.294138,0.358607,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.292738,0.351841,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.295539,0.353195,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.294138,0.350488,1.000000,1.000000
0.294138,0.353195,1.000000,1.000000
0.295539,0.350488,1.000000,1.000000
0.295539,0.357254,1.000000,1.000000
0.295539,0.357254,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.288536,0.353195,1.000000,1.000000
0.292738,0.350488,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.292738,0.351841,1.000000,1.000000
0.289936,0.351841,1.000000,1.000000
0.294138,0.347782,1.000000,1.000000
0.291337,0.353195,1.000000,1.000000
0.296940,0.351841,1.000000,1.000000
0.295539,0.349135,1.000000,1.000000
0.289936,0.361314,1.000000,1.000000
0.292738,0.349135,1.000000,1.000000
0.295539,0.347782,1.000000,1.000000
0.296940,0.351841,1.000000,1.000000
0.292738,0.353195,1.000000,1.000000
0.295539,0.350488,1.000000,1.000000
0.289936,0.349135,1.000000,1.000000
0.295539,0.349135,1.000000,1.000000
0.296940,0.351841,1.000000,1.000000
0.294138,0.351841,1.000000,1.000000
0.296940,0.350488,1.000000,1.000000
0.295539,0.353195,1.000000,1.000000
0.292738,0.354548,1.000000,1.000000
0.294138,0.353195,1.000000,1.000000
