Load Cell1,Load Cell2,Muscle Length 1, Muscle Length2
0.169480,0.817355,1.000000,0.999991
0.168079,0.813295,1.000000,0.999991
0.161076,0.816001,1.000000,0.999991
0.166678,0.813295,1.000000,0.999991
0.168079,0.818708,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.168079,0.813295,1.000000,0.999991
0.170880,0.813295,1.000000,0.999991
0.166678,0.817355,1.000000,0.999991
0.169480,0.816001,1.000000,0.999991
0.168079,0.814648,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.165278,0.814648,1.000000,0.999991
0.166678,0.820061,1.000000,0.999991
0.168079,0.814648,1.000000,0.999991
0.166678,0.816001,1.000000,0.999991
0.166678,0.820061,1.000000,0.999991
0.165278,0.820061,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.166678,0.814648,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.168079,0.820061,1.000000,0.999991
0.168079,0.818708,1.000000,0.999991
0.166678,0.820061,1.000000,0.999991
0.169480,0.817355,1.000000,0.999991
0.175082,0.817355,1.000000,0.999991
0.168079,0.821414,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.170880,0.811942,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.166678,0.818708,1.000000,0.999991
0.169480,0.816001,1.000000,0.999991
0.165278,0.821414,1.000000,0.999991
0.166678,0.813295,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.163877,0.814648,1.000000,0.999991
0.168079,0.821414,1.000000,0.999991
0.168079,0.822767,1.000000,0.999991
0.163877,0.822767,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.165278,0.821414,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.168079,0.824121,1.000000,0.999991
0.168079,0.817355,1.000000,0.999991
0.168079,0.818708,1.000000,0.999991
0.166678,0.817355,1.000000,0.999991
0.168079,0.825474,1.000000,0.999991
0.166678,0.821414,1.000000,0.999991
0.168079,0.818708,1.000000,0.999991
0.163877,0.817355,1.000000,0.999991
0.163877,0.821414,1.000000,0.999991
0.166678,0.818708,1.000000,0.999991
0.168079,0.821414,1.000000,0.999991
0.166678,0.821414,1.000000,0.999991
0.165278,0.821414,1.000000,0.999991
0.172281,0.824121,1.000000,0.999991
0.166678,0.821414,1.000000,0.999991
0.168079,0.821414,1.000000,0.999991
0.169480,0.822767,1.000000,0.999991
